item_id,hotel_id,checkin,room_option_index,room_type_raw,price_per_night,original_price,discount_percent,breakfast_included,free_cancellation,max_occupancy,rik,rpk,g0,g0_size,dom_dom_idx,dom_block_id,dom_bid_room,dom_bid_rate,dom_bid_occ,dom_bid_meal,dom_bid_pkg,dom_occ_max,dom_only_for,single_guest,meal,cancel,pay,perks,badges_text,match_kind
22,ibis-styles-vung-tau,2026-10-01,19,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,2150000.00,,,1,1,2.0,0a2c125d,88e299dc,622,4,19,572853903_405605382_2_1_0_1235884,572853903,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,20,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,2150000.00,,,1,1,2.0,0a2c125d,88e299dc,622,4,20,572853903_406373902_2_1_0,572853903,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
22,ibis-styles-vung-tau,2026-10-01,21,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,1823000.00,,,1,1,2.0,0a2c125d,2d43c993,621,2,21,572853903_390832052_1_1_0_1123186,572853903,390832052,1,1,1123186,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 28 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,22,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,1910000.00,,,1,1,2.0,0a2c125d,88e299dc,622,4,22,572853903_405605382_1_1_0_1235884,572853903,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,23,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,1910000.00,,,1,1,2.0,0a2c125d,88e299dc,622,4,23,572853903_406373902_1_1_0,572853903,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
22,ibis-styles-vung-tau,2026-10-01,24,Phòng Premium 2 Giường Đơn có Ban công,1774500.00,,,1,1,2.0,94dc1bcf,2d43c993,629,2,24,572853907_390832052_2_1_0_1123186,572853907,390832052,2,1,1123186,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 28 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,25,Phòng Premium 2 Giường Đơn có Ban công,1850000.00,,,1,1,2.0,94dc1bcf,88e299dc,630,4,25,572853907_405605382_2_1_0_1235884,572853907,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,26,Phòng Premium 2 Giường Đơn có Ban công,1850000.00,,,1,1,2.0,94dc1bcf,88e299dc,630,4,26,572853907_406373902_2_1_0,572853907,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
22,ibis-styles-vung-tau,2026-10-01,27,Phòng Premium 2 Giường Đơn có Ban công,1538000.00,,,1,1,2.0,94dc1bcf,2d43c993,629,2,27,572853907_390832052_1_1_0_1123186,572853907,390832052,1,1,1123186,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 28 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,28,Phòng Premium 2 Giường Đơn có Ban công,1610000.00,,,1,1,2.0,94dc1bcf,88e299dc,630,4,28,572853907_405605382_1_1_0_1235884,572853907,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,29,Phòng Premium 2 Giường Đơn có Ban công,1610000.00,,,1,1,2.0,94dc1bcf,88e299dc,630,4,29,572853907_406373902_1_1_0,572853907,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
22,ibis-styles-vung-tau,2026-10-01,30,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,2059500.00,,,1,1,2.0,a7114780,2d43c993,631,2,30,572853904_390832052_2_1_0_1123186,572853904,390832052,2,1,1123186,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 28 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,31,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,2150000.00,,,1,1,2.0,a7114780,88e299dc,632,4,31,572853904_406373902_2_1_0,572853904,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
22,ibis-styles-vung-tau,2026-10-01,32,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,2150000.00,,,1,1,2.0,a7114780,88e299dc,632,4,32,572853904_405605382_2_1_0_1235884,572853904,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,33,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,1823000.00,,,1,1,2.0,a7114780,2d43c993,631,2,33,572853904_390832052_1_1_0_1123186,572853904,390832052,1,1,1123186,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 28 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,34,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,1910000.00,,,1,1,2.0,a7114780,88e299dc,632,4,34,572853904_406373902_1_1_0,572853904,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
22,ibis-styles-vung-tau,2026-10-01,35,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,1910000.00,,,1,1,2.0,a7114780,88e299dc,632,4,35,572853904_405605382_1_1_0_1235884,572853904,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,36,Phòng Premium Gia đình với Ban công,2439500.00,,,1,1,2.0,11043752,2d43c993,623,2,36,572853902_390832052_2_1_0_1123186,572853902,390832052,2,1,1123186,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 28 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,37,Phòng Premium Gia đình với Ban công,2550000.00,,,1,1,2.0,11043752,88e299dc,624,4,37,572853902_406373902_2_1_0,572853902,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
22,ibis-styles-vung-tau,2026-10-01,38,Phòng Premium Gia đình với Ban công,2550000.00,,,1,1,2.0,11043752,88e299dc,624,4,38,572853902_405605382_2_1_0_1235884,572853902,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,39,Phòng Premium Gia đình với Ban công,2203000.00,,,1,1,2.0,11043752,2d43c993,623,2,39,572853902_390832052_1_1_0_1123186,572853902,390832052,1,1,1123186,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 28 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,40,Phòng Premium Gia đình với Ban công,2310000.00,,,1,1,2.0,11043752,88e299dc,624,4,40,572853902_405605382_1_1_0_1235884,572853902,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
22,ibis-styles-vung-tau,2026-10-01,41,Phòng Premium Gia đình với Ban công,2310000.00,,,1,1,2.0,11043752,88e299dc,624,4,41,572853902_406373902_1_1_0,572853902,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 30 tháng 9, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,0,Phòng Superior có giường cỡ king nhìn ra biển,1530000.00,,,1,0,2.0,080bd8e3,42ee661d,633,2,0,572853901_220434595_2_1_0,572853901,220434595,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,1,Phòng Superior có giường cỡ king nhìn ra biển,1740000.00,,,1,1,2.0,080bd8e3,d16e3bf7,634,4,1,572853901_406373902_2_1_0,572853901,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,2,Phòng Superior có giường cỡ king nhìn ra biển,1740000.00,,,1,1,2.0,080bd8e3,d16e3bf7,634,4,2,572853901_405605382_2_1_0_1235884,572853901,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,3,Phòng Superior có giường cỡ king nhìn ra biển,1300500.00,,,1,0,2.0,080bd8e3,42ee661d,633,2,3,572853901_220434595_1_1_0,572853901,220434595,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,4,Phòng Superior có giường cỡ king nhìn ra biển,1500000.00,,,1,1,2.0,080bd8e3,d16e3bf7,634,4,4,572853901_406373902_1_1_0,572853901,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,5,Phòng Superior có giường cỡ king nhìn ra biển,1500000.00,,,1,1,2.0,080bd8e3,d16e3bf7,634,4,5,572853901_405605382_1_1_0_1235884,572853901,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,6,Phòng Tiêu Chuẩn 2 Giường Đơn,1402500.00,,,1,0,2.0,712e8f70,42ee661d,639,2,6,572853906_220434595_2_1_0,572853906,220434595,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,7,Phòng Tiêu Chuẩn 2 Giường Đơn,1590000.00,,,1,1,2.0,712e8f70,d16e3bf7,640,4,7,572853906_406373902_2_1_0,572853906,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,8,Phòng Tiêu Chuẩn 2 Giường Đơn,1590000.00,,,1,1,2.0,712e8f70,d16e3bf7,640,4,8,572853906_405605382_2_1_0_1235884,572853906,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,9,Phòng Tiêu Chuẩn 2 Giường Đơn,1173000.00,,,1,0,2.0,712e8f70,42ee661d,639,2,9,572853906_220434595_1_1_0,572853906,220434595,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,10,Phòng Tiêu Chuẩn 2 Giường Đơn,1350000.00,,,1,1,2.0,712e8f70,d16e3bf7,640,4,10,572853906_406373902_1_1_0,572853906,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,11,Phòng Tiêu Chuẩn 2 Giường Đơn,1350000.00,,,1,1,2.0,712e8f70,d16e3bf7,640,4,11,572853906_405605382_1_1_0_1235884,572853906,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,12,Phòng Superior 2 Giường Đơn Nhìn Ra Biển,1530000.00,,,1,0,2.0,7f62cf9e,42ee661d,641,2,12,572853905_220434595_2_1_0,572853905,220434595,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,13,Phòng Superior 2 Giường Đơn Nhìn Ra Biển,1740000.00,,,1,1,2.0,7f62cf9e,d16e3bf7,642,4,13,572853905_406373902_2_1_0,572853905,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,14,Phòng Superior 2 Giường Đơn Nhìn Ra Biển,1740000.00,,,1,1,2.0,7f62cf9e,d16e3bf7,642,4,14,572853905_405605382_2_1_0_1235884,572853905,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,15,Phòng Superior 2 Giường Đơn Nhìn Ra Biển,1300500.00,,,1,0,2.0,7f62cf9e,42ee661d,641,2,15,572853905_220434595_1_1_0,572853905,220434595,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,16,Phòng Superior 2 Giường Đơn Nhìn Ra Biển,1500000.00,,,1,1,2.0,7f62cf9e,d16e3bf7,642,4,16,572853905_405605382_1_1_0_1235884,572853905,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,17,Phòng Superior 2 Giường Đơn Nhìn Ra Biển,1500000.00,,,1,1,2.0,7f62cf9e,d16e3bf7,642,4,17,572853905_406373902_1_1_0,572853905,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,18,Phòng Premium 2 Giường Đơn có Ban công,1657500.00,,,1,0,2.0,94dc1bcf,42ee661d,643,2,18,572853907_220434595_2_1_0,572853907,220434595,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,19,Phòng Premium 2 Giường Đơn có Ban công,1890000.00,,,1,1,2.0,94dc1bcf,d16e3bf7,644,4,19,572853907_406373902_2_1_0,572853907,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,20,Phòng Premium 2 Giường Đơn có Ban công,1890000.00,,,1,1,2.0,94dc1bcf,d16e3bf7,644,4,20,572853907_405605382_2_1_0_1235884,572853907,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,21,Phòng Premium 2 Giường Đơn có Ban công,1428000.00,,,1,0,2.0,94dc1bcf,42ee661d,643,2,21,572853907_220434595_1_1_0,572853907,220434595,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,22,Phòng Premium 2 Giường Đơn có Ban công,1650000.00,,,1,1,2.0,94dc1bcf,d16e3bf7,644,4,22,572853907_406373902_1_1_0,572853907,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,23,Phòng Premium 2 Giường Đơn có Ban công,1650000.00,,,1,1,2.0,94dc1bcf,d16e3bf7,644,4,23,572853907_405605382_1_1_0_1235884,572853907,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,24,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,1912500.00,,,1,0,2.0,0a2c125d,42ee661d,635,2,24,572853903_220434595_2_1_0,572853903,220434595,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,25,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,2190000.00,,,1,1,2.0,0a2c125d,d16e3bf7,636,4,25,572853903_406373902_2_1_0,572853903,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,26,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,2190000.00,,,1,1,2.0,0a2c125d,d16e3bf7,636,4,26,572853903_405605382_2_1_0_1235884,572853903,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,27,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,1683000.00,,,1,0,2.0,0a2c125d,42ee661d,635,2,27,572853903_220434595_1_1_0,572853903,220434595,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,28,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,1950000.00,,,1,1,2.0,0a2c125d,d16e3bf7,636,4,28,572853903_405605382_1_1_0_1235884,572853903,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,29,Phòng Premium Có Giường Cỡ Queen Có Ban Công Và Tầm Nhìn Ra Biển,1950000.00,,,1,1,2.0,0a2c125d,d16e3bf7,636,4,29,572853903_406373902_1_1_0,572853903,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,30,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,1912500.00,,,1,0,2.0,a7114780,42ee661d,645,2,30,572853904_220434595_2_1_0,572853904,220434595,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,31,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,2190000.00,,,1,1,2.0,a7114780,d16e3bf7,646,4,31,572853904_405605382_2_1_0_1235884,572853904,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,32,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,2190000.00,,,1,1,2.0,a7114780,d16e3bf7,646,4,32,572853904_406373902_2_1_0,572853904,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,33,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,1683000.00,,,1,0,2.0,a7114780,42ee661d,645,2,33,572853904_220434595_1_1_0,572853904,220434595,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,34,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,1950000.00,,,1,1,2.0,a7114780,d16e3bf7,646,4,34,572853904_405605382_1_1_0_1235884,572853904,405605382,1,1,1235884,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,35,Phòng Cao Cấp 2 Giường Đơn Với Ban Công Và Tầm Nhìn Ra Biển,1950000.00,,,1,1,2.0,a7114780,d16e3bf7,646,4,35,572853904_406373902_1_1_0,572853904,406373902,1,1,,1.0,Chỉ dành cho 1 khách,True,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,36,Phòng Premium Gia đình với Ban công,2252500.00,,,1,0,2.0,11043752,42ee661d,637,2,36,572853902_220434595_2_1_0,572853902,220434595,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,Không hoàn tiền,• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
23,ibis-styles-vung-tau,2026-10-11,37,Phòng Premium Gia đình với Ban công,2590000.00,,,1,1,2.0,11043752,d16e3bf7,638,4,37,572853902_405605382_2_1_0_1235884,572853902,405605382,2,1,1235884,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm 100000.00 VND tín dụng ăn/uống + nhận phòng sớm,,price_attr
23,ibis-styles-vung-tau,2026-10-11,38,Phòng Premium Gia đình với Ban công,2590000.00,,,1,1,2.0,11043752,d16e3bf7,638,4,38,572853902_406373902_2_1_0,572853902,406373902,2,1,,2.0,,False,Bao gồm bữa sáng rất ngon,"Hủy miễn phí trước 10 tháng 10, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,,,price_attr
