hotel,checkin,bid,fam,c3,sg,in_other,p2,p1,only1,vs
hilton-saigon,2026-10-11,1110458704_384026154_2_42_0,"('1110458704', '384026154', '42', '0', '')",N>=2,False,True,9979200.0,9979200.0,False,run1
hilton-saigon,2026-10-11,1110458704_384026154_2_41_0,"('1110458704', '384026154', '41', '0', '')",N>=2,False,False,11340000.0,,False,run1
hilton-saigon,2026-10-11,1110458704_384026154_2_25_0,"('1110458704', '384026154', '25', '0', '')",N>=2,False,False,14968800.0,,False,run1
hilton-saigon,2026-10-11,1110458704_384026274_1_41_0,"('1110458704', '384026274', '41', '0', '')",1,True,True,8901900.0,8901900.0,False,run1
hilton-saigon,2026-10-11,1110458704_384026154_1_41_0,"('1110458704', '384026154', '41', '0', '')",1,True,True,10659600.0,10659600.0,False,run1
hilton-saigon,2026-10-11,1110458704_384026154_1_25_0,"('1110458704', '384026154', '25', '0', '')",1,True,True,12474000.0,12474000.0,False,run1
hilton-saigon,2026-10-11,1110458702_384026274_2_42_0,"('1110458702', '384026274', '42', '0', '')",N>=2,False,True,9913224.0,9908416.0,False,run1
hilton-saigon,2026-10-11,1110458702_384026274_2_41_0,"('1110458702', '384026274', '41', '0', '')",N>=2,False,False,11283300.0,,False,run1
hilton-saigon,2026-10-11,1110458702_384026154_2_42_0,"('1110458702', '384026154', '42', '0', '')",N>=2,False,True,12020400.0,12020400.0,False,run1
hilton-saigon,2026-10-11,1110458702_384026154_2_41_0,"('1110458702', '384026154', '41', '0', '')",N>=2,False,False,13381200.0,,False,run1
hilton-saigon,2026-10-11,1110458702_384026154_2_25_0,"('1110458702', '384026154', '25', '0', '')",N>=2,False,False,17010000.0,,False,run1
hilton-saigon,2026-10-11,1110458702_384026274_1_41_0,"('1110458702', '384026274', '41', '0', '')",1,True,True,10602900.0,10602900.0,False,run1
hilton-saigon,2026-10-11,1110458702_384026154_1_41_0,"('1110458702', '384026154', '41', '0', '')",1,True,True,12700800.0,12700800.0,False,run1
hilton-saigon,2026-10-11,1110458702_384026154_1_25_0,"('1110458702', '384026154', '25', '0', '')",1,True,True,14515200.0,14515200.0,False,run1
hilton-saigon,2026-10-11,1110458707_384026274_2_42_0,"('1110458707', '384026274', '42', '0', '')",N>=2,False,True,12064207.0,12058356.0,False,run1
hilton-saigon,2026-10-11,1110458707_384026274_2_41_0,"('1110458707', '384026274', '41', '0', '')",N>=2,False,False,13437900.0,,False,run1
hilton-saigon,2026-10-11,1110458707_384026154_2_42_0,"('1110458707', '384026154', '42', '0', '')",N>=2,False,True,14628600.0,14628600.0,False,run1
hilton-saigon,2026-10-11,1110458707_384026154_2_41_0,"('1110458707', '384026154', '41', '0', '')",N>=2,False,False,15989400.0,,False,run1
hilton-saigon,2026-10-11,1110458707_384026154_2_25_0,"('1110458707', '384026154', '25', '0', '')",N>=2,False,False,19618200.0,,False,run1
hilton-saigon,2026-10-11,1110458707_384026274_1_41_0,"('1110458707', '384026274', '41', '0', '')",1,True,True,12757500.0,12757500.0,False,run1
hilton-saigon,2026-10-11,1110458707_384026154_1_41_0,"('1110458707', '384026154', '41', '0', '')",1,True,True,15309000.0,15309000.0,False,run1
hilton-saigon,2026-10-11,1110458707_384026154_1_25_0,"('1110458707', '384026154', '25', '0', '')",1,True,True,17123400.0,17123400.0,False,run1
hilton-saigon,2026-10-11,1110458708_384026274_2_42_0,"('1110458708', '384026274', '42', '0', '')",N>=2,False,True,14869836.0,14862624.0,False,run1
hilton-saigon,2026-10-11,1110458708_384026274_2_41_0,"('1110458708', '384026274', '41', '0', '')",N>=2,False,False,16216200.0,,False,run1
hilton-saigon,2026-10-11,1110458708_384026154_2_42_0,"('1110458708', '384026154', '42', '0', '')",N>=2,False,True,18030600.0,18030600.0,False,run1
hilton-saigon,2026-10-11,1110458708_384026154_2_41_0,"('1110458708', '384026154', '41', '0', '')",N>=2,False,False,19391400.0,,False,run1
hilton-saigon,2026-10-11,1110458708_384026154_2_25_0,"('1110458708', '384026154', '25', '0', '')",N>=2,False,False,23020200.0,,False,run1
hilton-saigon,2026-10-11,1110458708_384026274_1_41_0,"('1110458708', '384026274', '41', '0', '')",1,True,True,15535800.0,15535800.0,False,run1
hilton-saigon,2026-10-11,1110458708_384026154_1_41_0,"('1110458708', '384026154', '41', '0', '')",1,True,True,18711000.0,18711000.0,False,run1
hilton-saigon,2026-10-11,1110458708_384026154_1_25_0,"('1110458708', '384026154', '25', '0', '')",1,True,True,20525400.0,20525400.0,False,run1
hilton-saigon,2026-11-18,1110458710_384026274_2_42_0,"('1110458710', '384026274', '42', '0', '')",N>=2,False,True,8941590.0,8941590.0,False,run1
hilton-saigon,2026-11-18,1110458710_384026154_2_42_0,"('1110458710', '384026154', '42', '0', '')",N>=2,False,True,9412200.0,9412200.0,False,run1
hilton-saigon,2026-11-18,1110458710_384026274_2_41_0,"('1110458710', '384026274', '41', '0', '')",N>=2,False,False,10319400.0,,False,run1
hilton-saigon,2026-11-18,1110458710_384026154_2_41_0,"('1110458710', '384026154', '41', '0', '')",N>=2,False,False,10773000.0,,False,run1
hilton-saigon,2026-11-18,1110458710_384026154_2_25_0,"('1110458710', '384026154', '25', '0', '')",N>=2,False,False,14401800.0,,False,run1
hilton-saigon,2026-11-18,1110458710_384026274_1_41_0,"('1110458710', '384026274', '41', '0', '')",1,True,True,9639000.0,9639000.0,False,run1
hilton-saigon,2026-11-18,1110458710_384026154_1_41_0,"('1110458710', '384026154', '41', '0', '')",1,True,True,10092600.0,10092600.0,False,run1
hilton-saigon,2026-11-18,1110458710_384026154_1_25_0,"('1110458710', '384026154', '25', '0', '')",1,True,True,11907000.0,11907000.0,False,run1
hilton-saigon,2026-11-18,1110458715_384026274_2_42_0,"('1110458715', '384026274', '42', '0', '')",N>=2,False,True,9157050.0,9157050.0,False,run1
hilton-saigon,2026-11-18,1110458715_384026154_2_42_0,"('1110458715', '384026154', '42', '0', '')",N>=2,False,True,9639000.0,9639000.0,False,run1
hilton-saigon,2026-11-18,1110458715_384026274_2_41_0,"('1110458715', '384026274', '41', '0', '')",N>=2,False,False,10546200.0,,False,run1
hilton-saigon,2026-11-18,1110458715_384026154_2_41_0,"('1110458715', '384026154', '41', '0', '')",N>=2,False,False,10999800.0,,False,run1
hilton-saigon,2026-11-18,1110458715_384026154_2_25_0,"('1110458715', '384026154', '25', '0', '')",N>=2,False,False,14628600.0,,False,run1
hilton-saigon,2026-11-18,1110458715_384026274_1_41_0,"('1110458715', '384026274', '41', '0', '')",1,True,True,9865800.0,9865800.0,False,run1
hilton-saigon,2026-11-18,1110458715_384026154_1_41_0,"('1110458715', '384026154', '41', '0', '')",1,True,True,10319400.0,10319400.0,False,run1
hilton-saigon,2026-11-18,1110458715_384026154_1_25_0,"('1110458715', '384026154', '25', '0', '')",1,True,True,12133800.0,12133800.0,False,run1
hilton-saigon,2026-11-18,1110458709_384026274_2_42_0,"('1110458709', '384026274', '42', '0', '')",N>=2,False,True,9372510.0,9372510.0,False,run1
hilton-saigon,2026-11-18,1110458709_384026154_2_42_0,"('1110458709', '384026154', '42', '0', '')",N>=2,False,True,9865800.0,9865800.0,False,run1
hilton-saigon,2026-11-18,1110458709_384026274_2_41_0,"('1110458709', '384026274', '41', '0', '')",N>=2,False,False,10716300.0,,False,run1
hilton-saigon,2026-11-18,1110458709_384026154_2_41_0,"('1110458709', '384026154', '41', '0', '')",N>=2,False,False,11226600.0,,False,run1
hilton-saigon,2026-11-18,1110458709_384026154_2_25_0,"('1110458709', '384026154', '25', '0', '')",N>=2,False,False,14855400.0,,False,run1
hilton-saigon,2026-11-18,1110458709_384026274_1_41_0,"('1110458709', '384026274', '41', '0', '')",1,True,True,10035900.0,10035900.0,False,run1
hilton-saigon,2026-11-18,1110458709_384026154_1_41_0,"('1110458709', '384026154', '41', '0', '')",1,True,True,10546200.0,10546200.0,False,run1
hilton-saigon,2026-11-18,1110458709_384026154_1_25_0,"('1110458709', '384026154', '25', '0', '')",1,True,True,12360600.0,12360600.0,False,run1
hilton-saigon,2026-11-18,1110458703_384026274_2_42_0,"('1110458703', '384026274', '42', '0', '')",N>=2,False,True,9695700.0,9695700.0,False,run1
hilton-saigon,2026-11-18,1110458703_384026154_2_42_0,"('1110458703', '384026154', '42', '0', '')",N>=2,False,True,10206000.0,10206000.0,False,run1
hilton-saigon,2026-11-18,1110458703_384026274_2_41_0,"('1110458703', '384026274', '41', '0', '')",N>=2,False,False,11056500.0,,False,run1
hilton-saigon,2026-11-18,1110458703_384026154_2_41_0,"('1110458703', '384026154', '41', '0', '')",N>=2,False,False,11566800.0,,False,run1
hilton-saigon,2026-11-18,1110458703_384026154_2_25_0,"('1110458703', '384026154', '25', '0', '')",N>=2,False,False,15195600.0,,False,run1
hilton-saigon,2026-11-18,1110458703_384026274_1_41_0,"('1110458703', '384026274', '41', '0', '')",1,True,True,10376100.0,10376100.0,False,run1
hilton-saigon,2026-11-18,1110458703_384026154_1_41_0,"('1110458703', '384026154', '41', '0', '')",1,True,True,10886400.0,10886400.0,False,run1
hilton-saigon,2026-11-18,1110458703_384026154_1_25_0,"('1110458703', '384026154', '25', '0', '')",1,True,True,12700800.0,12700800.0,False,run1
hilton-saigon,2026-11-18,1110458714_384026274_2_42_0,"('1110458714', '384026274', '42', '0', '')",N>=2,False,True,9695700.0,9695700.0,False,run1
hilton-saigon,2026-11-18,1110458714_384026154_2_42_0,"('1110458714', '384026154', '42', '0', '')",N>=2,False,True,10206000.0,10206000.0,False,run1
hilton-saigon,2026-11-18,1110458714_384026274_2_41_0,"('1110458714', '384026274', '41', '0', '')",N>=2,False,False,11056500.0,,False,run1
hilton-saigon,2026-11-18,1110458714_384026154_2_41_0,"('1110458714', '384026154', '41', '0', '')",N>=2,False,False,11566800.0,,False,run1
hilton-saigon,2026-11-18,1110458714_384026154_2_25_0,"('1110458714', '384026154', '25', '0', '')",N>=2,False,False,15195600.0,,False,run1
hilton-saigon,2026-11-18,1110458714_384026274_1_41_0,"('1110458714', '384026274', '41', '0', '')",1,True,True,10376100.0,10376100.0,False,run1
hilton-saigon,2026-11-18,1110458714_384026154_1_41_0,"('1110458714', '384026154', '41', '0', '')",1,True,True,10886400.0,10886400.0,False,run1
hilton-saigon,2026-11-18,1110458714_384026154_1_25_0,"('1110458714', '384026154', '25', '0', '')",1,True,True,12700800.0,12700800.0,False,run1
hilton-saigon,2026-11-18,1110458713_384026274_2_42_0,"('1110458713', '384026274', '42', '0', '')",N>=2,False,True,10557540.0,10557540.0,False,run1
hilton-saigon,2026-11-18,1110458713_384026154_2_42_0,"('1110458713', '384026154', '42', '0', '')",N>=2,False,True,11113200.0,11113200.0,False,run1
hilton-saigon,2026-11-18,1110458713_384026274_2_41_0,"('1110458713', '384026274', '41', '0', '')",N>=2,False,False,11907000.0,,False,run1
hilton-saigon,2026-11-18,1110458713_384026154_2_41_0,"('1110458713', '384026154', '41', '0', '')",N>=2,False,False,12474000.0,,False,run1
hilton-saigon,2026-11-18,1110458713_384026154_2_25_0,"('1110458713', '384026154', '25', '0', '')",N>=2,False,False,16102800.0,,False,run1
hilton-saigon,2026-11-18,1110458713_384026274_1_41_0,"('1110458713', '384026274', '41', '0', '')",1,True,True,11226600.0,11226600.0,False,run1
hilton-saigon,2026-11-18,1110458713_384026154_1_41_0,"('1110458713', '384026154', '41', '0', '')",1,True,True,11793600.0,11793600.0,False,run1
hilton-saigon,2026-11-18,1110458713_384026154_1_25_0,"('1110458713', '384026154', '25', '0', '')",1,True,True,13608000.0,13608000.0,False,run1
hilton-saigon,2026-11-18,1110458704_384026274_2_42_0,"('1110458704', '384026274', '42', '0', '')",N>=2,False,True,11096190.0,11096190.0,False,run1
hilton-saigon,2026-11-18,1110458704_384026154_2_42_0,"('1110458704', '384026154', '42', '0', '')",N>=2,False,True,11680200.0,11680200.0,False,run1
hilton-saigon,2026-11-18,1110458704_384026274_2_41_0,"('1110458704', '384026274', '41', '0', '')",N>=2,False,False,12474000.0,,False,run1
hilton-saigon,2026-11-18,1110458704_384026154_2_41_0,"('1110458704', '384026154', '41', '0', '')",N>=2,False,False,13041000.0,,False,run1
hilton-saigon,2026-11-18,1110458704_384026154_2_25_0,"('1110458704', '384026154', '25', '0', '')",N>=2,False,False,16669800.0,,False,run1
hilton-saigon,2026-11-18,1110458704_384026274_1_41_0,"('1110458704', '384026274', '41', '0', '')",1,True,True,11793600.0,11793600.0,False,run1
hilton-saigon,2026-11-18,1110458704_384026154_1_41_0,"('1110458704', '384026154', '41', '0', '')",1,True,True,12360600.0,12360600.0,False,run1
hilton-saigon,2026-11-18,1110458704_384026154_1_25_0,"('1110458704', '384026154', '25', '0', '')",1,True,True,14175000.0,14175000.0,False,run1
hilton-saigon,2026-11-18,1110458711_384026274_2_42_0,"('1110458711', '384026274', '42', '0', '')",N>=2,False,True,11096190.0,11096190.0,False,run1
hilton-saigon,2026-11-18,1110458711_384026154_2_42_0,"('1110458711', '384026154', '42', '0', '')",N>=2,False,True,11680200.0,11680200.0,False,run1
hilton-saigon,2026-11-18,1110458711_384026274_2_41_0,"('1110458711', '384026274', '41', '0', '')",N>=2,False,False,12474000.0,,False,run1
hilton-saigon,2026-11-18,1110458711_384026154_2_41_0,"('1110458711', '384026154', '41', '0', '')",N>=2,False,False,13041000.0,,False,run1
hilton-saigon,2026-11-18,1110458711_384026154_2_25_0,"('1110458711', '384026154', '25', '0', '')",N>=2,False,False,16669800.0,,False,run1
hilton-saigon,2026-11-18,1110458711_384026274_1_41_0,"('1110458711', '384026274', '41', '0', '')",1,True,True,11793600.0,11793600.0,False,run1
hilton-saigon,2026-11-18,1110458711_384026154_1_41_0,"('1110458711', '384026154', '41', '0', '')",1,True,True,12360600.0,12360600.0,False,run1
hilton-saigon,2026-11-18,1110458711_384026154_1_25_0,"('1110458711', '384026154', '25', '0', '')",1,True,True,14175000.0,14175000.0,False,run1
hilton-saigon,2026-11-18,1110458702_384026274_2_42_0,"('1110458702', '384026274', '42', '0', '')",N>=2,False,True,12819870.0,12819870.0,False,run1
hilton-saigon,2026-11-18,1110458702_384026154_2_42_0,"('1110458702', '384026154', '42', '0', '')",N>=2,False,True,13494600.0,13494600.0,False,run1
hilton-saigon,2026-11-18,1110458702_384026274_2_41_0,"('1110458702', '384026274', '41', '0', '')",N>=2,False,False,14175000.0,,False,run1
hilton-saigon,2026-11-18,1110458702_384026154_2_41_0,"('1110458702', '384026154', '41', '0', '')",N>=2,False,False,14855400.0,,False,run1
hilton-saigon,2026-11-18,1110458702_384026154_2_25_0,"('1110458702', '384026154', '25', '0', '')",N>=2,False,False,18484200.0,,False,run1
hilton-saigon,2026-11-18,1110458702_384026274_1_41_0,"('1110458702', '384026274', '41', '0', '')",1,True,True,13494600.0,13494600.0,False,run1
hilton-saigon,2026-11-18,1110458702_384026154_1_41_0,"('1110458702', '384026154', '41', '0', '')",1,True,True,14175000.0,14175000.0,False,run1
hilton-saigon,2026-11-18,1110458702_384026154_1_25_0,"('1110458702', '384026154', '25', '0', '')",1,True,True,15989400.0,15989400.0,False,run1
hilton-saigon,2026-11-18,1110458707_384026274_2_42_0,"('1110458707', '384026274', '42', '0', '')",N>=2,False,True,15513120.0,15513120.0,False,run1
hilton-saigon,2026-11-18,1110458707_384026154_2_42_0,"('1110458707', '384026154', '42', '0', '')",N>=2,False,True,16329600.0,16329600.0,False,run1
hilton-saigon,2026-11-18,1110458707_384026274_2_41_0,"('1110458707', '384026274', '41', '0', '')",N>=2,False,False,16896600.0,,False,run1
hilton-saigon,2026-11-18,1110458707_384026154_2_41_0,"('1110458707', '384026154', '41', '0', '')",N>=2,False,False,17690400.0,,False,run1
hilton-saigon,2026-11-18,1110458707_384026154_2_25_0,"('1110458707', '384026154', '25', '0', '')",N>=2,False,False,21319200.0,,False,run1
hilton-saigon,2026-11-18,1110458707_384026274_1_41_0,"('1110458707', '384026274', '41', '0', '')",1,True,True,16216200.0,16216200.0,False,run1
hilton-saigon,2026-11-18,1110458707_384026154_1_41_0,"('1110458707', '384026154', '41', '0', '')",1,True,True,17010000.0,17010000.0,False,run1
hilton-saigon,2026-11-18,1110458707_384026154_1_25_0,"('1110458707', '384026154', '25', '0', '')",1,True,True,18824400.0,18824400.0,False,run1
hilton-saigon,2026-11-18,1110458708_384026274_2_42_0,"('1110458708', '384026274', '42', '0', '')",N>=2,False,True,25101090.0,25101090.0,False,run1
hilton-saigon,2026-11-18,1110458708_384026154_2_42_0,"('1110458708', '384026154', '42', '0', '')",N>=2,False,True,26422200.0,26422200.0,False,run1
hilton-saigon,2026-11-18,1110458708_384026274_2_41_0,"('1110458708', '384026274', '41', '0', '')",N>=2,False,False,26478900.0,,False,run1
hilton-saigon,2026-11-18,1110458708_384026154_2_41_0,"('1110458708', '384026154', '41', '0', '')",N>=2,False,False,27783000.0,,False,run1
hilton-saigon,2026-11-18,1110458708_384026154_2_25_0,"('1110458708', '384026154', '25', '0', '')",N>=2,False,False,31411800.0,,False,run1
hilton-saigon,2026-11-18,1110458708_384026274_1_41_0,"('1110458708', '384026274', '41', '0', '')",1,True,True,25798500.0,25798500.0,False,run1
hilton-saigon,2026-11-18,1110458708_384026154_1_41_0,"('1110458708', '384026154', '41', '0', '')",1,True,True,27102600.0,27102600.0,False,run1
